object_id,right_ascension,declination,spe_vel_disp_e
-669910124473797543,66.99101243075438,-47.37975439071516,520.0
-669910124473797543,66.99101243075438,-47.37975439071516,660.0
-669910124473797543,66.99101243075438,-47.37975439071516,560.0
-669910124473797543,66.99101243075438,-47.37975439071516,600.0
-669910046477306320,66.9910046633659,-47.73063207928234,220.0
-669910046477306320,66.9910046633659,-47.73063207928234,680.0
-669909629476066728,66.99096298706309,-47.60667282862961,680.0
-669909629476066728,66.99096298706309,-47.60667282862961,560.0
-669909592475733696,66.99095922811402,-47.57336967827748,300.0
-669909113475756606,66.9909113533824,-47.575660607262755,380.0
-669909058475109096,66.99090587295414,-47.51090962668913,680.0
-669908576475797508,66.99085767364274,-47.579750869743926,680.0
-669908309476402659,66.99083098510046,-47.64026598650534,340.0
-669908309476402659,66.99083098510046,-47.64026598650534,220.0
-669908309476402659,66.99083098510046,-47.64026598650534,260.0
-669906845473710928,66.99068457631861,-47.37109288813888,320.0
-669906799476180254,66.99067997787706,-47.618025494747364,680.0
-669906799476180254,66.99067997787706,-47.618025494747364,680.0
-669906799476180254,66.99067997787706,-47.618025494747364,680.0
-669906799476180254,66.99067997787706,-47.618025494747364,680.0
-669906799476180254,66.99067997787706,-47.618025494747364,680.0
-669906749475809712,66.99067497613895,-47.58097125573743,360.0
-669906749475809712,66.99067497613895,-47.58097125573743,280.0
-669906749475809712,66.99067497613895,-47.58097125573743,680.0
-669906313475610826,66.99063138882259,-47.56108265611461,240.0
-669906313475610826,66.99063138882259,-47.56108265611461,420.0
-669906313475610826,66.99063138882259,-47.56108265611461,320.0
-669906313475610826,66.99063138882259,-47.56108265611461,680.0
-669906313475610826,66.99063138882259,-47.56108265611461,300.0
-669906140474284112,66.99061409231021,-47.42841128876515,680.0
-669906140474284112,66.99061409231021,-47.42841128876515,420.0
-669906140474284112,66.99061409231021,-47.42841128876515,680.0
-669906140474284112,66.99061409231021,-47.42841128876515,540.0
-669906140474284112,66.99061409231021,-47.42841128876515,660.0
-669905592474916058,66.99055923264179,-47.49160587372535,680.0
-669905592474916058,66.99055923264179,-47.49160587372535,680.0
-669905592474916058,66.99055923264179,-47.49160587372535,680.0
-669905592474916058,66.99055923264179,-47.49160587372535,680.0
-669905592474916058,66.99055923264179,-47.49160587372535,680.0
-669905397476524485,66.99053979638624,-47.65244859815428,680.0
-669905397476524485,66.99053979638624,-47.65244859815428,680.0
-669905397476524485,66.99053979638624,-47.65244859815428,280.0
-669905397476524485,66.99053979638624,-47.65244859815428,680.0
-669904134476228205,66.99041348714411,-47.62282057111949,680.0
-669903686474928772,66.99036868140459,-47.492877239451445,680.0
-669903686474928772,66.99036868140459,-47.492877239451445,680.0
-669903686474928772,66.99036868140459,-47.492877239451445,240.0
-669903686474928772,66.99036868140459,-47.492877239451445,240.0
-669903683474869212,66.9903683033647,-47.48692124804108,640.0
-669903683474869212,66.9903683033647,-47.48692124804108,200.0
-669903683474869212,66.9903683033647,-47.48692124804108,260.0
-669902188475961138,66.99021883992438,-47.5961138633792,240.0
-669902188475961138,66.99021883992438,-47.5961138633792,420.0
-669902188475961138,66.99021883992438,-47.5961138633792,580.0
-669902173474048018,66.99021730295937,-47.40480184306902,240.0
-669902173474048018,66.99021730295937,-47.40480184306902,680.0
-669902173474048018,66.99021730295937,-47.40480184306902,660.0
-669901194476412881,66.99011944868819,-47.64128817721418,680.0
-669901194476412881,66.99011944868819,-47.64128817721418,680.0
-669901194476412881,66.99011944868819,-47.64128817721418,680.0
-669901194476412881,66.99011944868819,-47.64128817721418,680.0
-669901194476412881,66.99011944868819,-47.64128817721418,680.0
-669900843475417404,66.99008431837836,-47.541740436222234,200.0
-669899061476454611,66.98990619359456,-47.64546116981907,680.0
-669899061476454611,66.98990619359456,-47.64546116981907,680.0
-669899061476454611,66.98990619359456,-47.64546116981907,680.0
-669899061476454611,66.98990619359456,-47.64546116981907,680.0
-669899061476454611,66.98990619359456,-47.64546116981907,680.0
-669898419477420918,66.98984198070757,-47.74209184382628,680.0
-669898419477420918,66.98984198070757,-47.74209184382628,680.0
-669898419477420918,66.98984198070757,-47.74209184382628,680.0
-669898419477420918,66.98984198070757,-47.74209184382628,680.0
-669898419477420918,66.98984198070757,-47.74209184382628,680.0
-669898214475107440,66.98982148126225,-47.51074402105298,680.0
-669898214475107440,66.98982148126225,-47.51074402105298,680.0
-669898214475107440,66.98982148126225,-47.51074402105298,680.0
-669898214475107440,66.98982148126225,-47.51074402105298,680.0
-669897374475460978,66.98973746142956,-47.546097855269544,660.0
-669897374475460978,66.98973746142956,-47.546097855269544,680.0
-669897374475460978,66.98973746142956,-47.546097855269544,680.0
-669897374475460978,66.98973746142956,-47.546097855269544,680.0
-669897372474013238,66.98973728504068,-47.40132380749618,240.0
-669897146475523662,66.98971466337586,-47.55236620452647,680.0
-669897146475523662,66.98971466337586,-47.55236620452647,680.0
-669896772473858990,66.9896772508949,-47.38589907543261,220.0
-669896772473858990,66.9896772508949,-47.38589907543261,200.0
-669896772473858990,66.9896772508949,-47.38589907543261,380.0
-669895333474222225,66.98953334459492,-47.42222251208096,380.0
-669895333474222225,66.98953334459492,-47.42222251208096,400.0
-669895333474222225,66.98953334459492,-47.42222251208096,680.0
-669894697476972557,66.98946970987942,-47.69725579275209,680.0
-669894697476972557,66.98946970987942,-47.69725579275209,680.0
-669894697476972557,66.98946970987942,-47.69725579275209,220.0
