object_id,right_ascension,declination,flag_vis,semimajor_axis,semimajor_axis_err,position_angle,position_angle_err,ellipticity,ellipticity_err
-861274747087132921,86.12747479939527,-8.713292146544989,2,1.9864088296890259,NaN,-15.055438041687012,NaN,0.6226519346237183,NaN
-861274667087134959,86.12746670019598,-8.713495965630695,2,2.3041281700134277,NaN,44.173622131347656,NaN,0.42752841114997864,NaN
-861274313087327758,86.12743135905737,-8.732775823082537,0,1.386883020401001,NaN,-70.73002624511719,NaN,0.2838236093521118,NaN
-861273383085777237,86.12733835320854,-8.577723700979421,0,1.2547188997268677,NaN,58.25844955444336,NaN,0.08606937527656555,NaN
-861273358086614042,86.12733587399006,-8.6614042596189,0,1.819791555404663,NaN,14.171454429626465,NaN,0.006842361763119698,NaN
-861272802085381102,86.1272802517759,-8.538110210903847,0,3.1994171142578125,NaN,14.29241943359375,NaN,0.153272345662117,NaN
-861271039085551065,86.12710398896827,-8.555106544029096,0,3.3500497341156006,NaN,83.88815307617188,NaN,0.35373952984809875,NaN
-861266257085452737,86.12662577416475,-8.545273758059137,0,1.530787467956543,NaN,-44.96525573730469,NaN,0.06884646415710449,NaN
-861262092085627408,86.12620928034858,-8.562740890863292,0,1.6135705709457397,NaN,-30.007192611694336,NaN,0.05617084354162216,NaN
-861260696085964317,86.12606962077416,-8.596431713329219,0,1.2243210077285767,NaN,-84.1103515625,NaN,0.03175252303481102,NaN
-861257805085628843,86.12578050215848,-8.562884345779207,0,0.9978560209274292,NaN,-2.6249637603759766,NaN,0.11284852772951126,NaN
-861257031086938992,86.12570310888316,-8.69389923115147,2,3.628209114074707,NaN,-48.154747009277344,NaN,0.6490577459335327,NaN
-861254243086938533,86.12542433441078,-8.693853324227826,2,3.695420503616333,NaN,6.930819034576416,NaN,0.16845060884952545,NaN
-861253696085965183,86.12536969205104,-8.596518314338585,0,1.2553645372390747,NaN,-44.31101608276367,NaN,0.05676782503724098,NaN
-861252491085197733,86.1252491129545,-8.519773386395272,0,1.233820915222168,NaN,-11.308304786682129,NaN,0.480636864900589,NaN
-861248581086644940,86.12485813358822,-8.664494020691153,0,1.4771630764007568,NaN,-38.563724517822266,NaN,0.13183967769145966,NaN
-861247796085292783,86.1247796563759,-8.529278331964074,0,1.489144206047058,NaN,-68.4407958984375,NaN,0.32094845175743103,NaN
-861246932087303566,86.12469325661051,-8.7303566494236,0,1.1764192581176758,NaN,-48.48325729370117,NaN,0.1779785454273224,NaN
-861246563085843150,86.12465634338717,-8.584315007011025,0,1.0821378231048584,NaN,55.578006744384766,NaN,0.19123923778533936,NaN
-861245175085204000,86.12451759862633,-8.520400049594956,0,2.8005943298339844,NaN,53.56145477294922,NaN,0.6631803512573242,NaN
-861243432086143680,86.12434327395017,-8.614368044811664,0,2.6870861053466797,NaN,-67.04511260986328,NaN,0.3820458948612213,NaN
-861241809087421007,86.12418092600267,-8.7421007367733,0,1.480851650238037,NaN,1.7366740703582764,NaN,0.03125210478901863,NaN
-861240988085111107,86.12409886036744,-8.51111074417853,0,1.4656195640563965,NaN,-14.51528549194336,NaN,0.08632045984268188,NaN
-861237953085504103,86.12379530908107,-8.550410321618223,0,1.556668996810913,NaN,-67.65897369384766,NaN,0.10416444391012192,NaN
-861236763085171643,86.12367636454474,-8.517164332319263,0,0.783097505569458,NaN,18.496965408325195,NaN,0.12786804139614105,NaN
