object_id,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err
-861276690085958226,0.14015264809131622,0.5204563736915588,0.06355492770671844,4.141188621520996,0.3051876723766327,2.4552688598632812
-861276653084776428,0.33315226435661316,NaN,0.5807633996009827,7.646226765962061E-16,1.0,NaN
-861276612083833161,0.292014479637146,1.3256531410922276E-24,0.6416703462600708,NaN,1.0,NaN
-861276496084285238,0.3504686653614044,6.542278576418985E-28,0.8354219794273376,3.9499335381241085E-16,1.0,2.8827171820276906E-15
-861276287083753475,0.5983936190605164,NaN,0.5687867403030396,NaN,1.0,NaN
-861275992084531953,0.4661385118961334,6.987244748991012E-24,0.3414452075958252,NaN,1.0,1.277951959444861E-15
-861275869083562075,0.43234872817993164,1.4245438157231E-17,0.5578216910362244,1.868284371653317E-8,1.0,NaN
-861275858087337527,0.7361146807670593,2.319641590118408,0.9004497528076172,2.089303493499756,0.3435487151145935,1.9792166948318481
-861275856084914482,0.27175095677375793,NaN,0.9477104544639587,3.425042801458167E-12,1.0,1.5971528266600643E-10
-861275838086897109,2.205770492553711,49.22764587402344,0.17495852708816528,1.1322077512741089,0.6035111546516418,9.23318862915039
-861275725085524929,0.014509998261928558,2.1185483932495117,0.6078280210494995,59.81895446777344,0.9681234359741211,155.9678497314453
-861275601086013699,0.10062066465616226,1.3925244808197021,0.0735146552324295,6.839580535888672,0.3166030943393707,10.642444610595703
-861275564084640601,0.28491249680519104,2.5594370202766135E-26,0.5991265773773193,NaN,1.0,NaN
-861275471085422675,1.036175012588501,0.3237781822681427,0.43671876192092896,0.12973494827747345,1.022057056427002,0.5457231998443604
-861275445083905152,3.2659168243408203,6.293195787170146E-19,0.6957098841667175,3.0844882203950874E-11,1.0,NaN
-861275299086574215,0.030139900743961334,0.5692487359046936,0.2738628685474396,2.945145606994629,0.7092480063438416,9.655679702758789
-861274747087132921,4.08960485458374,17.98121452331543,0.3614037036895752,0.3591216802597046,0.979637861251831,2.111161947250366
-861274671085429016,4.259342670440674,294.0283203125,0.05765923112630844,2.4517602920532227,0.36280837655067444,18.31365394592285
-861274667087134959,5.2439446449279785,12.597872734069824,0.43587738275527954,0.12889815866947174,5.481363296508789,4.321360111236572
-861274510083609111,0.5218579173088074,2.6837359514787326E-28,0.8337439298629761,6.428156859514527E-17,1.0,2.4649047870860285E-16
-861274430086169266,0.2843780219554901,0.7071510553359985,0.482170045375824,0.6341614723205566,0.305684894323349,1.5835939645767212
-861274416083516334,0.3335370123386383,NaN,0.7581745982170105,NaN,1.0,6.77535067980517E-13
-861274381084763267,0.6275762915611267,NaN,0.8186158537864685,2.0461534610854187E-18,1.0,NaN
-861274361087766818,0.34200841188430786,1.6946573761044482E-22,0.7976921796798706,NaN,1.0,9.173238916789037E-15
-861274325085735182,0.6173760294914246,NaN,0.44759631156921387,NaN,1.0,1.14396920755655E-11
-861274313087327758,0.10699384659528732,0.053817443549633026,0.05535149946808815,0.9945574402809143,0.9402977228164673,3.642214298248291
-861274246084514083,0.8907963037490845,NaN,0.6971914172172546,NaN,1.0,NaN
-861274189083342718,0.22833609580993652,0.0,0.8122275471687317,0.0,1.0,0.0
-861274182085348379,0.0029473041649907827,0.0,0.9193815588951111,NaN,0.4051152765750885,NaN
-861274109083636937,0.38995230197906494,NaN,0.8480959534645081,2.0273158702005954E-18,1.0,3.40273966628599E-16
-861273987087234758,1.5308606624603271,7.640180587768555,0.20464880764484406,0.46151724457740784,0.4565880000591278,2.109245777130127
-861273923083921921,0.3009893000125885,NaN,0.6331347823143005,NaN,1.0,NaN
-861273886083874218,0.530929684638977,NaN,0.8145750164985657,1.3170602846182544E-12,1.0,5.620699218555902E-12
-861273763085979451,0.07224006205797195,0.06581788510084152,0.9575762748718262,0.9167345762252808,4.562333106994629,11.0205717086792
-861273715084953092,0.5735689997673035,NaN,0.7313956618309021,NaN,1.0,1.7481630102612012E-17
-861273582083809407,0.6065660119056702,NaN,0.3289494514465332,NaN,1.0,3.33162520466633E-14
-861273401083692504,0.2561405301094055,1.4282114066360558E-26,0.7312009334564209,NaN,1.0,1.3161547759044535E-14
-861273383085777237,0.02789958380162716,0.13246822357177734,0.06807325035333633,1.5827831029891968,3.6726839542388916,38.961814880371094
-861273358086614042,0.008751217275857925,0.0018518029246479273,0.5181350708007812,0.1883208006620407,5.495845794677734,0.09868382662534714
-861273210085829068,3.851871967315674,6.5637054443359375,0.5741544961929321,0.33538737893104553,0.7279526591300964,1.1406540870666504
-861273205085381635,0.011612622067332268,0.0,0.9996909499168396,1.0181496499035525E-17,0.30038800835609436,1.8214214340313475E-17
-861273196084840765,0.1955123245716095,8.038444090767512E-27,0.8648137450218201,3.2220963906964134E-14,1.0,5.696408514159479E-13
-861273118083391697,0.3537873923778534,8.407341106517204E-24,0.8386681079864502,2.954789462151358E-13,1.0,NaN
-861272992085164811,10.97850513458252,4.125675367499081E-29,0.8031829595565796,1.3240371940358138E-18,1.0138394832611084,1.2802405365892238E-15
-861272890087650107,0.5414519309997559,NaN,0.7227522134780884,NaN,1.0,NaN
-861272876084815909,2.0454094409942627,1.477987239382439E-27,0.8742551803588867,3.6550675221814324E-18,1.0,NaN
-861272802085381102,0.003199417144060135,0.0,1.0,0.0,0.30000001192092896,0.0
-861272313083893467,0.25445806980133057,NaN,0.7412376403808594,2.9384843083096746E-12,1.0,1.7532382490248466E-10
-861272283084671486,0.24390633404254913,NaN,0.8935621380805969,2.5159993497116248E-15,1.0,NaN
-861272255083417101,0.41691431403160095,2.8313535601638195E-22,0.5262433886528015,NaN,1.0,6.89454215940799E-10
-861271957083891214,0.16513916850090027,0.0,0.8562130928039551,0.0,1.0,0.0
-861271898085445399,0.4414696991443634,1.9382920265197754,0.044041212648153305,0.19580687582492828,0.3186439871788025,2.3242475986480713
-861271808083715956,1.464570164680481,NaN,0.9395978450775146,5.437853583188082E-16,1.0183788537979126,1.2063996982585013E-15
-861271357084396662,0.25244924426078796,3.264481212137595E-19,0.5759372711181641,NaN,1.0,NaN
-861271274083764583,0.31152939796447754,4.8002231864398975E-19,0.5276815891265869,NaN,1.0,9.054873517655437E-10
-861271242084258651,0.3763723075389862,NaN,0.8676851391792297,4.55197646184296E-19,1.0,5.301984866237062E-17
-861271039085551065,0.7246686220169067,0.21594083309173584,0.650433361530304,0.10993294417858124,1.8432183265686035,0.6130653619766235
-861270858085679503,0.6071099638938904,NaN,0.7873309850692749,NaN,1.0,NaN
-861270847087764514,0.2711334526538849,7.983426346485339E-23,0.8197535276412964,3.2825309137507475E-9,1.0,NaN
-861270817083498944,0.3043992817401886,NaN,0.931814968585968,NaN,1.0,NaN
-861270801084038321,0.22968383133411407,NaN,0.7698004841804504,6.459896506605389E-11,1.0,3.269781112535952E-9
-861270747085113150,0.09453127533197403,NaN,0.5564488768577576,1.5418629706331899E-9,1.0,NaN
-861270702083885910,0.9732950925827026,2.1848213375999345E-22,0.6175330877304077,3.2776652919563887E-11,1.0,NaN
-861270608084832104,0.7726770639419556,NaN,0.8578901290893555,1.0159811360266335E-12,1.0,1.1660822047537822E-12
-861270576084428388,1.0166049003601074,1.0447775812684907E-19,0.586362361907959,6.366672467006396E-11,1.0,4.718237800460656E-9
-861270539084300397,0.2823707163333893,NaN,0.9293128848075867,1.3246780025845525E-16,1.0,3.130496341956202E-15
-861270502084419881,0.44232386350631714,7.651161364380516E-21,0.3341250419616699,NaN,1.0,4.1762443503401414E-10
-861270403085404111,0.30822399258613586,0.3957964777946472,0.9932284951210022,0.6915541887283325,0.31880030035972595,0.8170108795166016
-861270224084447155,0.6746410727500916,NaN,0.575761616230011,NaN,1.0,6.990891562473275E-15
-861270163085509808,0.5972152948379517,1.6898870468139648,0.7138811349868774,2.3989758491516113,0.7371352314949036,5.065664291381836
-861270070083660622,0.01978461444377899,NaN,0.7810527682304382,2.203555798691756E-18,1.0019901990890503,5.072936155797352E-18
-861270053084944272,1.1042289733886719,NaN,0.3594970107078552,NaN,1.0,NaN
-861270027083552091,1.0431209802627563,1.1555970358837512E-19,0.5916210412979126,NaN,1.0,NaN
-861269981087224605,9.611550331115723,16.179882049560547,0.9996919631958008,0.0914779007434845,0.3017466068267822,0.449298232793808
-861269978083772419,0.20477113127708435,NaN,0.46512627601623535,NaN,1.0,NaN
-861269965087830866,0.17845715582370758,2.2199312267065913E-21,0.9125000834465027,1.402084080837085E-6,1.0,1.2306899407121819E-5
-861269961086566419,3.2743172645568848,11.094759941101074,0.5455155372619629,0.18131287395954132,4.359921455383301,20.85731315612793
-861269850084972169,0.2982636094093323,NaN,0.858026385307312,1.1334007047982312E-15,1.0,4.98886185251843E-15
-861269839087498633,0.41392603516578674,1.649308681488037,0.04083972051739693,0.3626784682273865,0.37118497490882874,2.7511398792266846
-861269819084465110,0.22827091813087463,NaN,0.5810787081718445,NaN,1.0,NaN
-861269734083374866,0.29685157537460327,NaN,0.8334346413612366,NaN,1.0,NaN
-861269324085524455,5.2262163162231445,126.87773132324219,0.05319545418024063,0.3059322237968445,0.3930024206638336,8.457438468933105
-861269293084235821,0.46747151017189026,NaN,0.834501326084137,2.714941327308651E-10,1.0,8.094406256375919E-10
-861269274085313956,0.15124312043190002,4.200449819071859E-26,0.8549736738204956,NaN,1.0,NaN
-861269258084841603,0.378429114818573,NaN,0.7659803032875061,NaN,1.0,1.0357555301442316E-14
