object_id,phz_median,sersic_sersic_vis_radius,concentration,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_index
-517902744276985165,1.0800000429153442,0.6193250417709351,2.130439281463623,0.2813635766506195,0.30000412464141846
-513528565276980285,0.49000000953674316,0.34600338339805603,2.639005184173584,0.5015735626220703,0.895391047000885
-515684660276982087,2.2300000190734863,0.2536361813545227,2.2902274131774902,0.24028746783733368,0.30026301741600037
-517616520276980815,0.9599999785423279,0.22719819843769073,2.3488645553588867,0.030205581337213516,0.36886098980903625
-516470664276981299,0.41999998688697815,1.3124645948410034,4.887969970703125,0.6809477210044861,5.5
-518492607276976560,2.8299999237060547,0.22987300157546997,2.913444995880127,0.33633169531822205,1.8822412490844727
-518192494276973677,1.8700000047683716,0.5163264870643616,2.681997299194336,0.23326686024665833,0.30000847578048706
-516863165276973960,3.3299999237060547,0.21957528591156006,1.9180740118026733,0.42235276103019714,0.35457465052604675
-513703501276971092,0.8799999952316284,1.1584030389785767,2.20731520652771,0.6612788438796997,0.9521176815032959
-513477562276968461,0.36000001430511475,0.82778400182724,2.575870990753174,0.46616479754447937,0.5089262127876282
-515610896276969448,1.2100000381469727,0.5429027080535889,2.100123405456543,0.25033193826675415,0.3000040054321289
-513747206276964246,0.8100000023841858,0.00623047212138772,2.24200439453125,0.7091985940933228,5.498824596405029
-513550582276959216,0.7699999809265137,0.30928707122802734,2.3792195320129395,0.4237668812274933,1.1515480279922485
-513881465276959080,2.609999895095825,0.5912743210792542,2.4267706871032715,0.35488757491111755,0.5563997626304626
-517845722276957070,1.840000033378601,0.2719375193119049,2.397639751434326,0.26113003492355347,0.9371472001075745
-515187029276956266,1.840000033378601,0.3848434090614319,2.3968632221221924,0.34383058547973633,0.9996787309646606
-513915933276958566,0.6600000262260437,0.3596600592136383,2.043679714202881,0.030078165233135223,0.3016882836818695
-514194191276953634,0.8500000238418579,0.5767760872840881,2.6367831230163574,0.29838132858276367,1.3809536695480347
-516310550276954960,0.6000000238418579,0.17900559306144714,2.5392401218414307,0.540880560874939,1.2109025716781616
-513734955276952974,2.2699999809265137,0.31488728523254395,2.326444387435913,0.5807284712791443,0.30000001192092896
-513925777276943868,0.7200000286102295,0.46481451392173767,2.379680633544922,0.44999128580093384,0.6472178101539612
-514629738276939905,1.9600000381469727,0.3311513662338257,2.4237661361694336,0.3686079680919647,1.4996241331100464
-515476341276938883,0.8100000023841858,0.07605385780334473,2.30053448677063,0.03107406571507454,1.3202574253082275
-518004351276936841,1.2200000286102295,0.32566696405410767,2.588043689727783,0.27736109495162964,1.6661676168441772
-516324917276936048,0.5299999713897705,0.823862612247467,3.3994812965393066,0.6167009472846985,5.499752521514893
-513993321276932897,0.8600000143051147,0.2818720042705536,2.0713717937469482,0.5541054010391235,0.3934934139251709
-517465362276931238,0.7799999713897705,0.21102412045001984,2.3966047763824463,0.305389404296875,0.682948648929596
-518364842276925926,3.7200000286102295,0.37146487832069397,2.0834009647369385,0.19229698181152344,0.30000677704811096
-517391382276924765,1.5700000524520874,1.3862794637680054,2.393416166305542,0.1845678836107254,3.3694186210632324
-515834080276920073,0.38999998569488525,0.10728299617767334,2.8130199909210205,0.3925163745880127,1.2358654737472534
